id,title,genres,original_language,overview,popularity,production_companies,release_date,budget,revenue,runtime,status,tagline,vote_average,vote_count,credits,keywords,poster_path,backdrop_path,recommendations
385128,F9,Action-Adventure-Crime-Thriller,en,Dominic Toretto and his crew battle the most skilled assassin and high-performance driver they've ever encountered: his forsaken brother.,389.065,Original Film-One Race-Perfect Storm Entertainment-Universal Pictures-Roth-Kirschenbaum Films,2021-05-19,200000000.0,726229501.0,143.0,Released,Justice is coming.,7.179,6314.0,Vin Diesel-Michelle Rodriguez-Tyrese Gibson-Ludacris-John Cena-Nathalie Emmanuel-Jordana Brewster-Sung Kang-Michael Rooker-Helen Mirren-Kurt Russell-Charlize Theron-Finn Cole-Thue Ersted Rasmussen-Anna Sawai-Lucas Black-Shad Moss-Don Omar-Shea Whigham-Vinnie Bennett-J. D. Pardo-Jim Parrack-Siena Agudong-Isaac Holtane-Immanuel Holtane-Azia Dinea Hale-Zhang Juju-Karson Kern-Igby Rigney-Sophia Tatum-Francis Ngannou-Martyn Ford-Bad Bunny-Jimmy Lin-Jason Tobin-Cardi B-Cered-Ozuna-Oqwe Lin-Bill Simmons-Vincent Sinclair Diesel-Luka Hays-Robert Bastens-Jason Statham,speed-sequel-family relationships-duringcreditsstinger-fast car-brother brother relationship,/bOFaAXmWWXC3Rbv4u4uM9ZSzRXP.jpg,/xXHZeb1yhJvnSHPzZDqee0zfMb6.jpg,451048-436969-497698-384018-637649-550988-337339-13804-168259-379686-588228-9615-450519-51497-602223-788106-617502-82992-522931-512195-584
869112,Somebody I Used to Know,Romance-Comedy-Drama,en,On a trip to her hometown workaholic Ally reminisces with her first love Sean and starts to question everything about the person she's become. Things only get more confusing when she meets Sean's fiancé Cassidy who reminds her of the person she used to be.,388.555,Big Indie Pictures-Temple Hill Entertainment-Amazon Studios-Black Bear Pictures,2023-02-10,0.0,0.0,106.0,Released,The past will bare it all.,6.231,52.0,Alison Brie-Jay Ellis-Kiersey Clemons-Danny Pudi-Haley Joel Osment-Amy Sedaris-Julie Hagerty-Olga Merediz-Zoë Chao-Evan Jonigkeit-Ayden Mayeri-Kelvin Yu-Ted Rooney-Jeanine Jackson-Fabi Reyna-Sam Richardson,marriage-romantic comedy-lgbtq,/ovHxxphDgjyEpYriDoGoIHfrdZL.jpg,/6VEcSQCteETPnX5aQySC0vKQhOh.jpg,
361743,Top Gun: Maverick,Action-Drama,en,After more than thirty years of service as one of the Navy’s top aviators and dodging the advancement in rank that would ground him Pete “Maverick” Mitchell finds himself training a detachment of TOP GUN graduates for a specialized mission the likes of which no living pilot has ever seen.,372.213,Skydance Media-Don Simpson/Jerry Bruckheimer Films-Paramount,2022-05-24,170000000.0,1488732821.0,131.0,Released,Feel the need... The need for speed.,8.303,6246.0,Tom Cruise-Miles Teller-Jennifer Connelly-Jon Hamm-Glen Powell-Ed Harris-Val Kilmer-Lewis Pullman-Charles Parnell-Bashir Salahuddin-Monica Barbaro-Jay Ellis-Danny Ramirez-Jack Schumacher-Manny Jacinto-Kara Wang-Greg Tarzan Davis-Jake Picking-Raymond Lee-Jean Louisa Kelly-Lyliana Wray-Chelsea Harris-Darnell Kirkwood-Austin Bowerman-Stephanie Andrea Barron-Alec Williams-Rachel Winfree-Peter Mark Kendall-Ian Gary-Bob Stephenson-Landon Gordon-Margaret Strabala-Ryan Heilmann-Shantel Limbo-James Handy-Whylip Lee-Tristan Henry-Jason Robert Boles-Brian Ferguson-Chido Nwokocha-Chaz Ingram-Rachael Markarian-Shannon Kane-Norman Ralph Eliasen-Anthony Edwards-Meg Ryan-Kelly McGillis,fighter pilot-u.s. navy-sequel-nuclear weapons-military,/62HCnUTziyWcpDaBO2i1DX17ljH.jpg,/AaV1YIdWKnjAIAOe8UUKBFm327v.jpg,755566-507086-438148-616037-744-629015-766507-585511-49046-663712-756999-610150-830784-778855-453395-634649-919355-978436-762504-414906-725201
943822,Prizefighter: The Life of Jem Belcher,Drama-Action,en,At the turn of the 19th century Pugilism was the sport of kings and a gifted young boxer fought his way to becoming champion of England.,370.917,,2022-06-30,0.0,0.0,107.0,Released,The birth of boxing.,6.5,24.0,Matt Hookings-Ray Winstone-Jodhi May-Marton Csokas-Russell Crowe-Steven Berkoff-Julian Glover,,/x3PIk93PTbxT88ohfeb26L1VpZw.jpg,/2Eewgp7o5AU1xCataDmiIL2nYxd.jpg,725201-393
325358,Superfast!,Comedy-Action,en,Undercover cop Lucas White joins Vin Serento's LA gang of illegal street racers. They are fast and they are furious and they plan to double cross LA crime kingpin Juan Carlos de la Sol who hides his cash in a downtown Taco Bell. The gang's outrageous plan is as daring as it is ridiculous and will see them towing the whole restaurant at crazy speeds.,369.009,The Safran Company-3 in the Box-Ketchup Entertainment,2015-03-05,20000000.0,0.0,99.0,Released,They're going nowhere... fast.,5.0,351.0,Alex Ashbaugh-Dale Pavinski-Andrea Navedo-Lili Mirojnick-Gonzalo Menendez-Shakira Barrera-Dio Johnson-Shantel Wislawski-Omar Chaparro-J. J. Soria-Amin Joseph-Rogelio Douglas Jr.-Chris Pang-Chanel Celaya-Christine Clayburg,car race-parody-spoof,/iuIWl90qCpoxv6g775JB6Kg0m86.jpg,/bWZ4ge00FlDyHcOQZl7AzbZcrxT.jpg,502356-868985-225703-168259-23988-13805-385687-4247-38322-9760-4258-4257-4248-257091-238215-51497-13804-193893-168530-11918-184345
551271,Medieval,History-Action-Drama,en,The story of 14th century Czech icon and warlord Jan Zizka who defeated armies of the Teutonic Order and the Holy Roman Empire.,368.367,JBJ Film-Three Brothers Production,2022-09-08,23000000.0,4311284.0,126.0,Released,For honor. For justice. For freedom.,7.209,339.0,Ben Foster-Sophie Lowe-Michael Caine-Til Schweiger-Matthew Goode-Roland Møller-William Moseley-Karel Roden-Werner Daehn-Jan Budař-Marek Vašut-Ondřej Vetchý-Vinzenz Kiefer-Alistair Brammer-Magnus Samuelsson-Christopher Rygh-Guy Roberts-David Bowles-Jennifer Armour-Aneta Kernová-Kevin Bernhardt-Sean Connor Renwick-Zhang Lang-Václav Jiráček-Martin Kavan-Ben Cristovao-Roman Šebrle-Viktor Krištof-Filip Antonio-Romana Jákl Vítová-Denisa Pfauserová-Brian Caspe-Petr Vágner-Viktor Pešta-Daniel Vávra-Laura Karolyi,,/eeUNWsdoiOijOZAMaWFDA5Pb1n8.jpg,/maxRhndtC4BJABvqRPvYNu69CHA.jpg,238-1037858-436270-505642-1033107-789913-675054-126919-485470-966220-992016-724495-49046-694040-892495-829799-39459-913740-862965-944864-948276
873126,My Name Is Vendetta,Action-Crime-Thriller,it,After old enemies kill his family a former mafia enforcer and his feisty daughter flee to Milan where they hide out while plotting their revenge.,366.021,Colorado Film,2022-11-30,0.0,0.0,90.0,Released,,6.9,395.0,Alessandro Gassmann-Ginevra Francesconi-Remo Girone-Alessio Praticò-Francesco Villano-Gabriele Falsetta-Marcello Mazzarella-Mauro Lamanna-Sinja Dieks-Luca Zamperoni-Isnaba Na Montche-Marco Boriero,,/7l3war94J4tRyWUiLAGokr3ViF2.jpg,/edOt2jNyCbb8SQSvulD2sRRJhmA.jpg,1049233-1024546-736526-855440-111332-937046-878183-724495-4918-985335-436270-518896-925459-1045636-782054-904039-747803-721187-107406-945897-487045
411,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",Adventure-Family-Fantasy,en,Siblings Lucy Edmund Susan and Peter step through a magical wardrobe and find the land of Narnia. There they discover a charming once peaceful kingdom that has been plunged into eternal winter by the evil White Witch Jadis. Aided by the wise and magnificent lion Aslan the children lead Narnia into a spectacular climactic battle to be free of the Witch's glacial powers forever.,363.431,Walt Disney Pictures-Walden Media-C.S. Lewis Company,2005-12-07,180000000.0,745013115.0,143.0,Released,Evil Has Reigned For 100 Years...,7.12,9361.0,Georgie Henley-Skandar Keynes-William Moseley-Anna Popplewell-Tilda Swinton-James McAvoy-Jim Broadbent-Kiran Shah-James Cosmo-Judy McIntosh-Elizabeth Hawthorne-Patrick Kake-Shane Rangi-Brandon Cook-Cassie Cook-Morris Lupton-Shelly Edwards-Susan Haldane-Margaret Bremner-Jaxin Hall-Terry Murdoch-Katrina Browne-Lee Tuson-Elizabeth Kirk-Felicity Hamill-Kate O'Rourke-Sonya Hitchcock-Lucy Tanner-Tiggy Mathias-Gregory Cooper-Richard King-Russell Pickering-Ben Barrington-Charles Williams-Vanessa Cater-Allison Sarofim-Alina Phelan-Stephen Ure-Sam La Hood-Ajay Ratilal Navi-Bhoja 'BK' Kannada-Zakiuddin Mohd. Farooque-M. Ramaswami-Praphaphorn 'Fon' Chansantor-Nikhom Nusungnern-Doungdieo Savangvong-Rachael Henley-Mark Wells-Noah Huntley-Sophie Winkleman-Liam Neeson-Ray Winstone-Dawn French-Rupert Everett-Cameron Rhodes-Philip Steuer-Jim May-Sim Evan-Jones-Douglas Gresham-Michael Madsen,saving the world-sibling relationship-witch-based on novel or book-self sacrifice-winter-cupboard-beaver-lion-fairy tale-epic-surrealism-battle-based on children's book-fantasy world-duringcreditsstinger-1940s-high fantasy-based on young adult novel-faun-good versus evil,/iREd0rNCjYdf5Ar0vfaW32yrkm.jpg,/9iRRfMZbnpgHDdKi2lczGGYZXDo.jpg,2454-10140-24257-21-481-1593-32657-953-425-809-950-118-9738-8355-285-810-674-675-767-808-38757
545611,Everything Everywhere All at Once,Action-Adventure-Science Fiction,en,An aging Chinese immigrant is swept up in an insane adventure where she alone can save what's important to her by connecting with the lives she could have led in other universes.,360.06,AGBO-Ley Line Entertainment-Year of the Rat Productions-Hotdog Hands LLC-A24-IAC Films,2022-03-24,25000000.0,114900000.0,140.0,Released,The universe is so much bigger than you realize.,7.892,4164.0,Michelle Yeoh-Stephanie Hsu-Ke Huy Quan-James Hong-Jamie Lee Curtis-Tallie Medel-Jenny Slate-Harry Shum Jr.-Biff Wiff-Sunita Mani-Aaron Lazar-Brian Le-Andy Le-Neravana Cabral-Chelsey Goldsmith-Craig Henningsen-Anthony Molinari-Dan Brown-Panuvat Anthony Nanakornpanom-Cara Marie Chooljian-Randall Archer-Efka Kvaraciejus-Peter Banifaz-Audrey Wasilewski-Li Jing-Dylan Henry Lau-Boon Pin Koh-Timothy Eulich-Daniel Scheinert-Michiko Nishiwaki-Jane Lui-Jason Hamer-Timothy Ralston-Hiroshi Yada-Randy Newman-Daniel Kwan-Elle Alexander-Emmett Ferguson-Waymond Lee-Amanda MacLeod-Pablo Ramos-D.Y. Sao-Freya Fox,mother-philosophy-martial arts-kung fu-generations conflict-chinese woman-laundromat-chinese-east asian lead-family-hot dog-asian woman-multiverse-chinese immigrant-mother daughter relationship-asian american-intergenerational trauma-internal revenue service,/w3LxiVYdWWRvEVdn5RYq6jIqkb1.jpg,/xw383myGoydmJyL2yzFj0tVljll.jpg,674324-943822-785084-497828-804095-648579-817758-453395-956877-661374-762504-361743-639933-593643-49046-614934-718930-780609-414906-967725-555876
555604,Guillermo del Toro's Pinocchio,Animation-Fantasy-Drama-Music,en,During the rise of fascism in Mussolini's Italy a wooden boy brought magically to life struggles to live up to his father's expectations.,355.968,The Jim Henson Company-ShadowMachine-Double Dare You Productions,2022-11-09,35000000.0,0.0,117.0,Released,Love will give you life.,8.249,2129.0,Gregory Mann-Ewan McGregor-David Bradley-Christoph Waltz-Tilda Swinton-Ron Perlman-Finn Wolfhard-Cate Blanchett-Tim Blake Nelson-John Turturro-Burn Gorman-Tom Kenny-Alfie Tempest-Anthea Greco-Francesca Fanti-Sandro Carotti-Rio Mangini-Benjamin Valic-Sky Alexis-Ariana Molkara-Roy Halo-Luciano Palmeri-Peter Arpesella,italy-based on novel or book-fascism-woodcutter-musical-greed-benito mussolini-stop motion-dark fantasy-duringcreditsstinger-1940s-wooden dummy-pinocchio,/vx1u0uwxdlhV2MUzj4VlcMB0N6m.jpg,/e782pDRAlu4BG0ahd777n8zfPzZ.jpg,441636-976476-890342-750461-649038-661374-830884-76600-1029446-1059301-76775-548878-1047524-716263-736526-945965-719256-804095-41109-674324-701561
542196,Wolf Hound,War-Action,en,"Inspired by the real-life German special operations unit KG 200 that shot down repaired and flew Allied aircraft as Trojan horses ""Wolf Hound"" takes place in 1944 German-occupied France and follows the daring exploits of Jewish-American fighter pilot Captain David Holden. Ambushed behind enemy lines Holden must rescue a captured B-17 Flying Fortress crew evade a ruthless enemy stalking him at every turn and foil a plot that could completely alter the outcome of World War II.",355.664,TMU Pictures,2022-06-03,0.0,0.0,127.0,Released,"In our darkest hour, a hero will rise.",6.643,77.0,James Maslow-Trevor Donovan-John Turk-Michael Wayne Foster-Ronald Woodhead-Taylor Novak-Michael Parrish-Brian Heintz,world war ii,/gHC0eFvXXNokP3sSNCTG2uks87R.jpg,/vLPSvAt1CnfmDCeqG3zkFh0s6S4.jpg,532710-932831-105906-18688-718789
493529,Dungeons & Dragons: Honor Among Thieves,Adventure-Fantasy-Comedy,en,A charming thief and a band of unlikely adventurers undertake an epic heist to retrieve a lost relic but things go dangerously awry when they run afoul of the wrong people.,355.06,Entertainment One-Paramount-Allspark Pictures-Sierra/Affinity,2023-03-23,151000000.0,208177026.0,134.0,Released,No experience necessary.,7.459,1734.0,Chris Pine-Michelle Rodriguez-Regé-Jean Page-Justice Smith-Sophia Lillis-Hugh Grant-Chloe Coleman-Daisy Head-Kyle Hixon-Jason Wong-Bradley Cooper-Hayley-Marie Axe-Ian Hanmore-Kenneth Collard-Richie Wilson-Philip Brodie-Michael Redmond-Daniel Campbell-Sharon Blynn-Jude Hill-Niamh McCormack-Anton Simpson-Tidy-Edd Osmond-Fionnlagh Allan-Jeanne Nicole Ní Áinle-Richard Croxford-Rylee Neilly-Large-Rylan Jackson-Richard Hall-Clayton Grover-Emer McDaid-Spencer Wilding-Will Irvine-Nicholas Blane-Bryan Larkin-Sarah Amankwah-Colin Carnegie-Georgia Landers-Sophia Nell Huntley-San Shella-Barry O'Connor-Avril Murphy-Neil Stoddart-Adam Behan-Dan Poole-Natali Servat-Paul Bazely-Darren Kent-Claude Starling-Paul Lancaster-Appy Pratt-David Durham-Harriet Barrow-Justice Ritchie-Adrian Christopher-Richard Hall-Luke Bennett-Moe Sasegbon-Trevor Kaneswaran-Seamus O'Hara-Edgar Abram-Tom Morello-R.F. Daley-David Sobolov-Jeff Bottoms-David Stanbra-Matthew Waterson-John Francis Daley-Kim Chapman-Tom Mason Duffy-Mark Epstein-Garry Harper-Gavin Lee Lewis-Laura Przybilla-Aidan Rhys-Gordon Tarpley,platonic love-gang of thieves-dragon-role playing game-based on video game-dungeons and dragons-heist gone wrong-duringcreditsstinger-father daughter relationship-spell & sorcery-wizardry,/A7AoNT06aRAc4SV89Dwxj3EYAgC.jpg,/bqMWZ5hB7bcI1KK2TH29odwCgWX.jpg,447365-502356-640146-1105283-895006-713704-603692-420808-461191-649609-594767-758323-868759-964980-210763-934433-552688-76600-811948-24791-1041513
839738,Me contro Te: Il film - Persi nel tempo,Family-Fantasy,it,Luì is about to receive his diploma as a scientist until Mr. S and Perfidia will try to undermine the Me against You.,353.813,Colorado Film-Warner Bros Pictures Italia-Me contro Te,2022-01-01,0.0,0.0,60.0,Released,,7.8,42.0,Sofia Scalia-Luigi Calagna-Michele Savoia-Pierpaolo Zizzi-Antonella Carone-Valentina Tomada-Fernando Di Virgilio-Andrea Garofalo-Martina Palmitesta-Luigi Bignone-Giustina Buonomo,time travel-ancient egypt-egyptian mythology-egyptian tomb-egyptian princess,/18URyTcpuJOrbPDrld9v4YGh8gk.jpg,/cONbDKugZkBnsCkGT1LeisSiNtI.jpg,733982-640344-48175-791373-155-272-49026-28178
802401,Demon Slayer: Kimetsu no Yaiba Mt. Natagumo Arc,Action-Animation-Drama-Fantasy,ja,Tanjiro now a registered Demon Slayer teams up with fellow slayers Zenitsu and Inosuke to investigate missing person cases on the mountain Natagumo. After the group is split up during a fight with possessed swordfighters they slowly begin to realize the entire mountain is being controlled by a family of Demon spider creatures.  A recap film of Kimetsu no Yaiba covering episodes 15-21 with some new footage and special ending credits.,343.181,,2021-04-15,0.0,0.0,138.0,Released,,8.725,91.0,Natsuki Hanae-Akari Kito-Hiro Shimono-Yoshitsugu Matsuoka-Koki Uchiyama-Saori Hayami-Takahiro Sakurai-Reina Ueda-Ami Koshimizu-Showtaro Morikubo-Tetsu Inada-Ryoko Shiraishi-Kouki Miyata,edited from tv series,/wq1UG5lPCKpOJgmgpKJszKvoMUe.jpg,/kRlqWz54iI9K1PjI15cwvtHjnSw.jpg,811948-820232-895003-635302-874960-895006-317442-1031396-347201-75624-20982-1053419-118406-810693-64688-616037-260514-166428-438695-508943-634649
663712,Terrifier 2,Horror,en,After being resurrected by a sinister entity Art the Clown returns to Miles County where he must hunt down and destroy a teenage girl and her younger brother on Halloween night.  As the body count rises the siblings fight to stay alive while uncovering the true nature of Art's evil intent.,338.682,Dark Age Cinema-Fuzz on the Lens Productions-Bloody Disgusting,2022-10-06,250000.0,12400000.0,138.0,Released,Who's laughing now?,6.966,1033.0,Lauren LaVera-David Howard Thornton-Elliott Fullam-Sarah Voigt-Kailey Hyman-Casey Hartnett-Charlie McElveen-Amelie McLain-Johnath Davis-Samantha Scaffidi-Leah Voysey-Chris Irvine-Felissa Rose-Owen Myre-Griffin Santopietro-Devon Roth-Amy Russ-Cory DuVal-Staci Dickerson-Marisa Bertani-Tamara Glynn-Reid Richards-Sarah Grace Sanders-Ava O'Donnell-Briana Calcagno-Katie Maguire-Gilbrando Acevedo-Mark A. Langston-Wesley Holloway-Geordie McGillivray-Rob Gabriele-Phil Falcone-Thomas Rickman-Thomas Smith-Miche Brill-Sarah Brill-Robert Privitera-Rachel Keefe-Jamie Root-Scott Klausen-Jenna Kanell-Catherine Corcoran-Gino Cafarelli-Matt McAllister-Erick Zamora-Damien Leone-Rick Styczynski-Loren W. Lepre-Michael Leavy-Michelle Santiago-Ryan James-Ross Caudill Jr.-Matthew Hammond-Jonathan A. Streetzel-Craig Sapenoff-Jackie Adragna-Marcus Slabine-Steven Kiseleski-Johnny Ferri-Joshua Kirpach-Sheri Fairchild-Jason Leavy-Steven Della Salla,clown-halloween-resurrection-sequel-gore-slasher-killer-killer clown-duringcreditsstinger-evil clown-halloween night-graphic violence-megaslasher,/8gLhu8UFPZfH2Hv11JhTZkb9CVl.jpg,/cRdA9xjHBbobw4LJFsQ3j1CgpVq.jpg,436270-830784-928123-1050957-505642-1050535-732459-830788-575322-717728-420634-675054-642721-1013860-126757-676701-365297-887731-960704-829799
573171,A Frozen Rooster,Animation-Adventure-Comedy-Family,es,Follow the adventures of Toto and his family who will have to travel to the South Pole to fulfill their promise to return a polar bear and some Spanish penguins to their home. In order to fulfill the promise they will have to overcome some obstacles that will teach them how important teamwork is.,336.403,Huevocartoon Producciones,2022-12-14,0.0,0.0,91.0,Released,,8.0,235.0,Bruno Bichir-Mauricio Castillo-Marcelo Barcelo-Miguel Rodarte-Arath de la Torre-Angélica Vale-Maite Perroni-Carlos Espejel-Vadhir Derbez-Dione Riva Palacio Santacruz-Oliver Díaz Barba-Juan Frese-Mónica Santacruz-Hector Lee-María Alicia Delgado-Claudio Herrera-Humberto Vélez-Rodolfo Riva Palacio Alatriste-Gabriel Riva Palacio Alatriste-Fernando Meza-Lulú Morán-José Francisco Lavat Pacheco-Ximena de Anda,,/gBBCBMXKzWRADtliUYfV69aVIcz.jpg,/qdFrqXYH6PtyAVlegub7bpoSgro.jpg,315162-683328-1024546-1015963-854239-873126-939210-264419-878183-987758-1035654-1041513-740952-985335-721187-973608-899294-1045944-724495-12205-1001865
833950,Little Lies,Comedy-Romance-Thriller,es,Amidst the problems in their childless marriage Matías and Eva try their hand at matchmaking setting up their friend Barbara with the man who seems perfect Julián. Once they realize that Julian is not what he seems they try to warn Barbara away but she may already be too infatuated.,334.664,Magoya Films-Aliwen Entertainment,2022-09-21,0.0,0.0,92.0,Released,,7.889,17.0,Lucas Akoskin-Leonor Varela-Florencia Peña-Benjamín Vicuña-Coca Guazzini-Germán Baudino-Flor Vigna-Agustina Suásquita,,/s3NoPF6LAKDl3KUGkZsYPX9ionc.jpg,/A3mIOnYBOGKpqpfHuoES6ZIP9HP.jpg,
785521,Battle: Freestyle,Romance-Drama,no,Amalie and Mikael lead their street dance team to the finals in France but tough competition and personal distractions threaten to ruin their dreams.,333.723,Friland Produksjon AS,2022-04-01,0.0,0.0,88.0,Released,,5.1,28.0,Lisa Teige-Fabian Svegaard Tapia-Ellen Dorrit Petersen-Morad Aziman-Georgia May Anta-Bao Andre Nguyen-Keiona-Léa Djyl-Lea Lavabre-Adeline Tayoro-Ola G. Furuseth-Christine Grace Szarkó-Philou-Salah Benlemqawanssa-Sarah Bee-Bboy Junior-Martine Mbock-Kevin Staincq,paris france-based on novel or book-norway-dance-sequel-battle-vibes,/6D6QumiHEhnpZG12Ibjy2BxA6n4.jpg,/8WpRRiz3qQqzBiifCTm1dW0b6bs.jpg,818750-790525-800407-739993-946726-682344-953233-505026
912826,Rubius X,Documentary,es,"On the 10th anniversary of the publication of his first video on the Internet ""Rubius X"" is a documentary that deals with the origin motivation and secrets behind Rubius one of the most followed Spanish content creators in the world. A review of the history of a pioneer the icon of a whole generation who represents like few others the revolution of the new digital media.",331.967,Noob Studios,2022-07-21,0.0,0.0,76.0,Released,,8.535,101.0,Rubén Doblas Gundersen-Miguel Ángel Rogel-Alejandro Bravo Yañez-Abraham Bandera-Irina Isaia-Bente Gundersen-Irene Cívico,twitch streamer-youtuber,/k6KAAVebtdVb0FRU2PWqYLnhgRA.jpg,/9k6dWJws6iAxZTG5Nz4Ow1gamB1.jpg,862855-648743-838330-725201-718789-700173-787787-839976-955740-384756-852830-644714-746419-798223-752803-997023-973509-891931-939475-800855-993729
480530,Creed II,Drama,en,Between personal obligations and training for his next big fight against an opponent with ties to his family's past Adonis Creed is up against the challenge of his life.,329.063,Metro-Goldwyn-Mayer-New Line Cinema-Chartoff-Winkler Productions,2018-11-21,50000000.0,214215889.0,130.0,Released,There's More to Lose than a Title,6.99,4667.0,Michael B. Jordan-Sylvester Stallone-Tessa Thompson-Wood Harris-Russell Hornsby-Phylicia Rashād-Dolph Lundgren-Florian Munteanu-Andre Ward-Brigitte Nielsen-Milo Ventimiglia-Robbie Johns-Patrice Harris-Jacob 'Stitch' Duran-Ana Gerena-Benjamin Vaynshelboym-Angelina Shipilina-Pavel Vakunov-Oleg Ivanov-Christopher Mann-Robert Douglas-Zack Beyer-Chrisdine King-James Collins Jr.-John Jezior-Pete Postiglione-Billy Vargus-Johanna Tolentino-Eleni Delopoulos-Marcia Myers-Emily-Grace Murray-Corey Calliet-Robert Sale-Hendrix McDaniel-Maverick McDaniel-Paris Michael Cunningham-Kenny Bayless-Ivo Nandi-Dmitry Torgovitsky-Michael Buffer-Jim Lampley-Max Kellerman-Roy Jones Jr.-Scott Van Pelt-Linda Cohn-Bibi Bourelly-Rocky Ciarrocchi-Toby Kearton-Charles W Harris III-Oliver Burbage-Alexander Alayon Jr.-Gary Ayash-Isabella Armina-Neil Baltus-Stephen C. Bortsalas-Marko Caka-Amanda Cerny-Jill Chestnut-Josh Christensen-Daniel C. Davis-Sergio Delavicci-Aaron Drapeylo-JaQuinley Kerr-Marty Krzywonos-Mark Mancarian-Mark Montalbano,sports-sequel-rivalry-los angeles california-boxing-dedicated-box ring-ukraine,/v3QyboWRoA4O9RbcsqH8tJMe8EB.jpg,/xTYGN1b3XkOtODryXTKgdXLtPMz.jpg,312221-1246-1375-1371-1374-1367-297692-1366-297802-424783-450465-52744-324857-404368-424694-375588-335983-744013-332562-504172-490132
507086,Jurassic World Dominion,Adventure-Action-Science Fiction,en,Four years after the destruction of Isla Nublar Biosyn operatives attempt to track down Maisie Lockwood while Dr Ellie Sattler investigates a genetically engineered swarm of giant insects.,326.317,Amblin Entertainment-Universal Pictures,2022-06-01,165000000.0,1001978080.0,147.0,Released,The epic conclusion of the Jurassic era.,6.9,4493.0,Chris Pratt-Bryce Dallas Howard-Laura Dern-Jeff Goldblum-Sam Neill-DeWanda Wise-Mamoudou Athie-Isabella Sermon-Campbell Scott-BD Wong-Omar Sy-Justice Smith-Daniella Pineda-Scott Haze-Dichen Lachman-Caleb Hearon-Kristoffer Polaha-Freya Parker-Alexander Owen-Joel Elferink-Elva Trill-Lillia Langley-Glynis Davies-Dimitri Vegas-Adam Kiani-Enzo Squillino Jr.-Bastian Antonio Fuentes-Ross Donnelly-Manuela Mora-Teresa Cendon-Garcia-Metin Hassan-Cokey Falkow-Jasmine Chiu-Emilie Jumeaux-Eleanor Tata-Lynn Hunter-Cathleen Summers-Patrick Loungway-Michael Bendib-Ahir Shah,giant monster-dinosaur-child kidnapping-jurassic-animal sanctuary-shot on film,/kAVRgw7GgK1CfYEJq8ME6EvRIgU.jpg,/jauI01vUIkPA0xVsamGj0Gs1nNL.jpg,438148-616037-361743-756999-338953-419669-585511-718789-871693-748918-766507-453395-913612-73369-225145-990593-348966-985898-610150-919355-560057
929562,In the Forest,Horror-Thriller,en,Helen and her daughter Emily reluctantly accompany Helen’s father Stan on a family camping trip driving deep into the forest for a real outdoors experience only to have angry landowner Howard arrive and force them to leave. When their RV gets stuck Helen decides to seek help but discovers a disturbing secret on the man’s property. She must then fight to protect her family and make it out of the forest alive before being hunted down.,322.155,Vertical Entertainment,2022-01-28,0.0,0.0,83.0,Released,,6.1,13.0,Debbon Ayer-Cristina Spruell-Lyman Ward-Don Baldaramos-Kaitlyn Dias-Time Winters-Sharon Sharth,thriller-survival-backwoods,/pWKTaGN9WMcKHKAir9POsKm4vEo.jpg,/h2VmRSlnuH8RCPa7loYZK350q6J.jpg,762504
810693,Jujutsu Kaisen 0,Animation-Action-Fantasy,ja,Yuta Okkotsu is a nervous high school student who is suffering from a serious problem—his childhood friend Rika has turned into a curse and won't leave him alone. Since Rika is no ordinary curse his plight is noticed by Satoru Gojo a teacher at Jujutsu High a school where fledgling exorcists learn how to combat curses. Gojo convinces Yuta to enroll but can he learn enough in time to confront the curse that haunts him?,321.753,MAPPA-Shueisha-Sumzap-MBS-dugout-TOHO,2021-12-24,0.0,195870885.0,105.0,Released,Fight what's within.,8.224,831.0,Megumi Ogata-Kana Hanazawa-Yuichi Nakamura-Takahiro Sakurai-Mikako Komatsu-Koki Uchiyama-Tomokazu Seki-Mitsuo Iwata-Takaya Kuroda-Risae Matsuda-Satsumi Matsuda-Shizuka Itoh-Show Hayami-Koichi Yamadera-Subaru Kimura-Satoshi Hino-Rie Kugimiya-Marina Inoue-Chinatsu Akasaki-Yoshitsugu Matsuoka-Kenjiro Tsuda-Aya Endo-Kotono Mitsuishi-Yuu Hayashi-Sora Tokui-Shin-ichiro Miki-Taiki Yamashita-Hina Suguta-Seiko Fujiki-Binbin Takaoka-Yurika Hino-Osamu Mukai-Eiji Yoshitomi-Itaru Yamamoto-Hayato Fujii-Shohei To-Hinata Tadokoro-Shuichi Uchida-Natsu Yorita-Ikuji Nose-Yasuhiro Mamiya-Jun Inoue-Kousuke Oonishi-Natsuko Abe,exorcism-supernatural-horror-paranormal-curse-tragedy-based on manga-spirit-demon-school life-shounen-anime,/23oJaeBh0FDk2mQ2P240PU9Xxfh.jpg,/rcEDPOOOUTLFxLLQJggfLffbofe.jpg,766507-610150-667276-919355-575249-648457-354279-896448-616037-585511-697799-111499-609096-1006851-635302-61417-636146-768744-978436-961484-759175
